event,id,lon,lat,datetime,geo
7980578911,LA12,14.85978699,-18.96704102,2010-06-15 19:41:00.000,POINT (14.85978699 -18.96704102)
7980578915,LA12,14.8635203,-19.06738485,2010-06-16 09:00:00.000,POINT (14.8635203 -19.06738485)
7980578930,LA12,14.83344625,-19.16900024,2010-06-17 17:40:00.000,POINT (14.83344625 -19.16900024)
7980578943,LA12,14.76022135,-19.0626241,2010-06-18 17:41:00.000,POINT (14.76022135 -19.0626241)
7980578952,LA12,14.78508708,-19.16762695,2010-06-19 16:00:00.000,POINT (14.78508708 -19.16762695)
7980578965,LA12,14.75915426,-19.06372274,2010-06-20 11:20:00.000,POINT (14.75915426 -19.06372274)
7980578974,LA12,14.79366964,-19.16999715,2010-06-21 06:20:00.000,POINT (14.79366964 -19.16999715)
7980578991,LA12,14.75709127,-19.06338908,2010-06-22 18:21:00.000,POINT (14.75709127 -19.06338908)
7980578998,LA12,14.86085409,-19.0766866,2010-06-23 09:41:00.000,POINT (14.86085409 -19.0766866)
7980579016,LA12,14.98072103,-18.97526042,2010-06-24 19:01:00.000,POINT (14.98072103 -18.97526042)
7980579017,LA12,15.13681335,-18.97729696,2010-06-25 00:40:00.000,POINT (15.13681335 -18.97729696)
7980579020,LA12,15.24606527,-18.93659465,2010-06-25 06:20:00.000,POINT (15.24606527 -18.93659465)
7980579025,LA12,15.35091248,-18.96833293,2010-06-25 20:20:00.000,POINT (15.35091248 -18.96833293)
7980579070,LA12,15.26349182,-19.02158203,2010-06-30 19:41:00.000,POINT (15.26349182 -19.02158203)
7980579123,LA12,15.34635518,-18.96297607,2010-07-04 15:21:00.000,POINT (15.34635518 -18.96297607)
7980579135,LA12,15.47680257,-18.95422363,2010-07-05 17:41:00.000,POINT (15.47680257 -18.95422363)
7980579207,LA12,15.32480672,-18.96645508,2010-07-13 14:00:00.000,POINT (15.32480672 -18.96645508)
7980579368,LA12,15.39907633,-19.03477376,2010-07-27 19:20:00.000,POINT (15.39907633 -19.03477376)
7980579412,LA12,15.32331543,-18.96326904,2010-07-31 19:20:00.000,POINT (15.32331543 -18.96326904)
7980579482,LA12,15.37947591,-19.05366007,2010-08-07 09:00:00.000,POINT (15.37947591 -19.05366007)
7980579502,LA12,15.33370463,-18.96367798,2010-08-08 20:21:00.000,POINT (15.33370463 -18.96367798)
7980579520,LA12,15.45629374,-18.97330933,2010-08-10 14:41:00.000,POINT (15.45629374 -18.97330933)
7980579535,LA12,15.32836304,-18.9695516,2010-08-11 18:40:00.000,POINT (15.32836304 -18.9695516)
7980579636,LA12,15.44484762,-18.97087606,2010-08-21 22:20:00.000,POINT (15.44484762 -18.97087606)
7980579639,LA12,15.63655599,-18.775059,2010-08-22 03:20:00.000,POINT (15.63655599 -18.775059)
7980579640,LA12,15.7335968,-18.75047607,2010-08-22 09:01:00.000,POINT (15.7335968 -18.75047607)
7980579645,LA12,15.88663839,-18.6352478,2010-08-23 01:21:00.000,POINT (15.88663839 -18.6352478)
7980579649,LA12,15.97598877,-18.58311564,2010-08-23 09:01:00.000,POINT (15.97598877 -18.58311564)
7980579660,LA12,15.93610535,-18.67524414,2010-08-24 07:41:00.000,POINT (15.93610535 -18.67524414)
7980579675,LA12,15.97838745,-18.57411296,2010-08-25 12:20:00.000,POINT (15.97838745 -18.57411296)
7980579698,LA12,15.90707601,-18.6523234,2010-08-27 07:40:00.000,POINT (15.90707601 -18.6523234)
7980579704,LA12,15.72998556,-18.6887736,2010-08-27 20:41:00.000,POINT (15.72998556 -18.6887736)
7980579708,LA12,15.65123088,-18.77086182,2010-08-28 02:20:00.000,POINT (15.65123088 -18.77086182)
7980579789,LA12,15.52955627,-18.75105794,2010-09-05 08:41:00.000,POINT (15.52955627 -18.75105794)
7980579874,LA12,15.51104736,-18.8899943,2010-09-12 18:20:00.000,POINT (15.51104736 -18.8899943)
7980579875,LA12,15.53341471,-19.00356649,2010-09-12 23:20:00.000,POINT (15.53341471 -19.00356649)
7980579879,LA12,15.53751221,-19.14084066,2010-09-13 20:41:00.000,POINT (15.53751221 -19.14084066)
7980579892,LA12,15.64016724,-19.19473877,2010-09-15 02:01:00.000,POINT (15.64016724 -19.19473877)
7980579901,LA12,15.76818644,-19.14703979,2010-09-16 00:00:00.000,POINT (15.76818644 -19.14703979)
7980579904,LA12,15.8910258,-19.18250529,2010-09-16 10:00:00.000,POINT (15.8910258 -19.18250529)
7980579912,LA12,15.99421895,-19.17955119,2010-09-17 01:40:00.000,POINT (15.99421895 -19.17955119)
7980579935,LA12,15.89661764,-19.21040039,2010-09-19 01:21:00.000,POINT (15.89661764 -19.21040039)
7980579955,LA12,15.99486593,-19.1676473,2010-09-20 12:21:00.000,POINT (15.99486593 -19.1676473)
7980579958,LA12,16.0757487,-19.23310343,2010-09-20 20:00:00.000,POINT (16.0757487 -19.23310343)
7980579975,LA12,15.9958547,-19.16321818,2010-09-22 11:01:00.000,POINT (15.9958547 -19.16321818)
7980579986,LA12,15.88943278,-19.17251994,2010-09-23 16:00:00.000,POINT (15.88943278 -19.17251994)
7980580016,LA12,16.01033427,-19.17825928,2010-09-26 15:21:00.000,POINT (16.01033427 -19.17825928)
7980580023,LA12,16.0891276,-19.24983114,2010-09-27 08:01:00.000,POINT (16.0891276 -19.24983114)
7980580051,LA12,16.00863241,-19.18153076,2010-09-29 21:40:00.000,POINT (16.00863241 -19.18153076)
7980580110,LA12,15.90585632,-19.1745402,2010-10-05 15:00:00.000,POINT (15.90585632 -19.1745402)
7980580124,LA12,16.03073324,-19.19274292,2010-10-06 19:00:00.000,POINT (16.03073324 -19.19274292)
7980580131,LA12,16.13172607,-19.23849284,2010-10-07 12:41:00.000,POINT (16.13172607 -19.23849284)
7980580150,LA12,16.03597514,-19.19630941,2010-10-08 18:01:00.000,POINT (16.03597514 -19.19630941)
7980580214,LA12,15.9157491,-19.18167114,2010-10-13 23:01:00.000,POINT (15.9157491 -19.18167114)
7980580231,LA12,16.04510396,-19.19982503,2010-10-15 19:01:00.000,POINT (16.04510396 -19.19982503)
7980580346,LA12,15.94446208,-19.17530111,2010-10-25 20:40:00.000,POINT (15.94446208 -19.17530111)
7980580364,LA12,16.08798625,-19.18153483,2010-10-28 01:01:00.000,POINT (16.08798625 -19.18153483)
7980580386,LA12,15.98227946,-19.16837362,2010-10-29 14:40:00.000,POINT (15.98227946 -19.16837362)
7980580393,LA12,15.88189494,-19.20900675,2010-10-30 00:21:00.000,POINT (15.88189494 -19.20900675)
7980580504,LA12,15.99577026,-19.16340535,2010-11-08 20:41:00.000,POINT (15.99577026 -19.16340535)
7980580514,LA12,15.89074402,-19.18174235,2010-11-09 20:21:00.000,POINT (15.89074402 -19.18174235)
7980580560,LA12,15.9732137,-19.24838053,2010-11-14 04:01:00.000,POINT (15.9732137 -19.24838053)
7980580573,LA12,15.87727153,-19.27987874,2010-11-15 05:40:00.000,POINT (15.87727153 -19.27987874)
7980580592,LA12,15.74432068,-19.23067017,2010-11-16 18:41:00.000,POINT (15.74432068 -19.23067017)
7980580597,LA12,15.64575195,-19.1789856,2010-11-17 13:41:00.000,POINT (15.64575195 -19.1789856)
7980580598,LA12,15.5697642,-19.05405477,2010-11-17 18:41:00.000,POINT (15.5697642 -19.05405477)
7980580611,LA12,15.5094696,-18.95625,2010-11-18 18:01:00.000,POINT (15.5094696 -18.95625)
7980580619,LA12,15.58586833,-18.86082357,2010-11-19 14:21:00.000,POINT (15.58586833 -18.86082357)
7980580623,LA12,15.68934835,-18.77473958,2010-11-19 22:41:00.000,POINT (15.68934835 -18.77473958)
7980580669,LA12,15.72847697,-18.67439575,2010-11-23 08:20:00.000,POINT (15.72847697 -18.67439575)
7980580680,LA12,15.83630575,-18.62713826,2010-11-24 08:20:00.000,POINT (15.83630575 -18.62713826)
7980580685,LA12,15.97262573,-18.58964233,2010-11-24 19:41:00.000,POINT (15.97262573 -18.58964233)
7980580691,LA12,16.12689107,-18.57677612,2010-11-25 11:40:00.000,POINT (16.12689107 -18.57677612)
7980580725,LA12,15.99839274,-18.56990153,2010-11-27 20:00:00.000,POINT (15.99839274 -18.56990153)
7980580731,LA12,15.91888224,-18.64082438,2010-11-28 05:20:00.000,POINT (15.91888224 -18.64082438)
7980580839,LA12,15.86104329,-18.73380127,2010-12-07 15:01:00.000,POINT (15.86104329 -18.73380127)
7980580846,LA12,15.83387044,-18.84392497,2010-12-07 22:41:00.000,POINT (15.83387044 -18.84392497)
7980580849,LA12,15.77519633,-18.75963338,2010-12-08 09:21:00.000,POINT (15.77519633 -18.75963338)
7980580855,LA12,15.83182678,-18.66805013,2010-12-09 06:01:00.000,POINT (15.83182678 -18.66805013)
7980580891,LA12,15.72446493,-18.69057617,2010-12-12 14:21:00.000,POINT (15.72446493 -18.69057617)
7980580895,LA12,15.62771912,-18.77907511,2010-12-12 20:21:00.000,POINT (15.62771912 -18.77907511)
7980580916,LA12,15.72957255,-18.74069824,2010-12-14 17:00:00.000,POINT (15.72957255 -18.74069824)
7980580923,LA12,15.82887675,-18.72549438,2010-12-15 09:40:00.000,POINT (15.82887675 -18.72549438)
7980580953,LA12,15.82478027,-18.61892904,2010-12-18 19:20:00.000,POINT (15.82478027 -18.61892904)
7980580964,LA12,15.76506144,-18.5377828,2010-12-19 17:40:00.000,POINT (15.76506144 -18.5377828)
7980581031,LA12,15.81761882,-18.6302063,2010-12-26 10:00:00.000,POINT (15.81761882 -18.6302063)
7980581040,LA12,15.73699646,-18.69730632,2010-12-27 18:40:00.000,POINT (15.73699646 -18.69730632)
7980581052,LA12,15.64466654,-18.76837769,2010-12-28 15:00:00.000,POINT (15.64466654 -18.76837769)
7980581071,LA12,15.7150828,-18.68089193,2010-12-30 11:21:00.000,POINT (15.7150828 -18.68089193)
7980581074,LA12,15.80571187,-18.61517741,2010-12-30 20:00:00.000,POINT (15.80571187 -18.61517741)
7980585984,LA13,15.88461405,-19.16177165,2009-07-31 00:40:00.000,POINT (15.88461405 -19.16177165)
7980586600,LA13,15.82505595,-19.08066813,2009-09-28 00:41:00.000,POINT (15.82505595 -19.08066813)
7980586610,LA13,15.90540059,-19.17110189,2009-09-29 07:41:00.000,POINT (15.90540059 -19.17110189)
7980586633,LA13,15.80272319,-19.14051107,2009-09-30 23:01:00.000,POINT (15.80272319 -19.14051107)
7980586641,LA13,15.91552734,-19.18085938,2009-10-02 01:41:00.000,POINT (15.91552734 -19.18085938)
7980586650,LA13,15.80507813,-19.16734009,2009-10-02 22:41:00.000,POINT (15.80507813 -19.16734009)
7980586664,LA13,15.91588542,-19.1809082,2009-10-04 15:20:00.000,POINT (15.91588542 -19.1809082)
7980586830,LA13,15.83951213,-19.10887248,2009-10-18 23:20:00.000,POINT (15.83951213 -19.10887248)
7980586845,LA13,15.73575846,-19.10060018,2009-10-20 18:41:00.000,POINT (15.73575846 -19.10060018)
7980586931,LA13,15.62915548,-19.11123454,2009-10-29 03:41:00.000,POINT (15.62915548 -19.11123454)
7980586937,LA13,15.74240723,-19.10007935,2009-10-29 09:40:00.000,POINT (15.74240723 -19.10007935)
7980586944,LA13,15.91578573,-19.18075968,2009-10-30 00:41:00.000,POINT (15.91578573 -19.18075968)
7980587461,LA13,15.81996155,-19.13747355,2009-12-14 03:20:00.000,POINT (15.81996155 -19.13747355)
7980587524,LA13,15.91590881,-19.18103638,2009-12-20 21:41:00.000,POINT (15.91590881 -19.18103638)
7980587569,LA13,15.84157511,-19.10863037,2009-12-25 01:21:00.000,POINT (15.84157511 -19.10863037)
7980587600,LA13,15.91582438,-19.18076172,2009-12-27 19:21:00.000,POINT (15.91582438 -19.18076172)
7980587629,LA13,15.83351542,-19.11753133,2009-12-30 03:21:00.000,POINT (15.83351542 -19.11753133)
7980587647,LA13,15.73281453,-19.15321859,2009-12-31 22:20:00.000,POINT (15.73281453 -19.15321859)
7980587882,LA13,15.6291392,-19.18057454,2010-01-21 12:00:00.000,POINT (15.6291392 -19.18057454)
7980588000,LA13,15.74351298,-19.18853556,2010-01-31 06:21:00.000,POINT (15.74351298 -19.18853556)
7980588008,LA13,15.90752767,-19.17829997,2010-01-31 20:21:00.000,POINT (15.90752767 -19.17829997)
7980588018,LA13,16.08350728,-19.21825968,2010-02-01 20:00:00.000,POINT (16.08350728 -19.21825968)
7980588111,LA13,16.20327148,-19.20554199,2010-02-09 11:41:00.000,POINT (16.20327148 -19.20554199)
7980588121,LA13,16.29614766,-19.28824056,2010-02-10 19:40:00.000,POINT (16.29614766 -19.28824056)
7980588136,LA13,16.38736471,-19.34489543,2010-02-12 08:01:00.000,POINT (16.38736471 -19.34489543)
7980588144,LA13,16.48998006,-19.36401367,2010-02-12 22:20:00.000,POINT (16.48998006 -19.36401367)
7980588158,LA13,16.61066081,-19.44110718,2010-02-13 21:21:00.000,POINT (16.61066081 -19.44110718)
7980588163,LA13,16.71241353,-19.44069621,2010-02-14 12:40:00.000,POINT (16.71241353 -19.44069621)
7980588182,LA13,16.71198832,-19.32913208,2010-02-16 07:41:00.000,POINT (16.71198832 -19.32913208)
7980588189,LA13,16.61289673,-19.27926636,2010-02-16 22:00:00.000,POINT (16.61289673 -19.27926636)
7980588203,LA13,16.64068298,-19.15848592,2010-02-18 09:01:00.000,POINT (16.64068298 -19.15848592)
7980588230,LA13,16.54004211,-19.13959147,2010-02-21 06:00:00.000,POINT (16.54004211 -19.13959147)
7980588308,LA13,16.59876912,-19.24287313,2010-02-27 22:40:00.000,POINT (16.59876912 -19.24287313)
7980588311,LA13,16.60001729,-19.34378459,2010-02-28 08:41:00.000,POINT (16.60001729 -19.34378459)
7980588348,LA13,16.51764832,-19.41743978,2010-03-04 16:20:00.000,POINT (16.51764832 -19.41743978)
7980588359,LA13,16.40512187,-19.41142985,2010-03-05 14:21:00.000,POINT (16.40512187 -19.41142985)
7980588447,LA13,16.29103394,-19.36247965,2010-03-15 00:20:00.000,POINT (16.29103394 -19.36247965)
7980588497,LA13,16.22953186,-19.26980184,2010-03-19 07:01:00.000,POINT (16.22953186 -19.26980184)
7980588514,LA13,16.33570455,-19.35968221,2010-03-21 19:00:00.000,POINT (16.33570455 -19.35968221)
7980588536,LA13,16.23154907,-19.34766439,2010-03-23 10:41:00.000,POINT (16.23154907 -19.34766439)
7980588634,LA13,16.15027466,-19.27850545,2010-03-31 16:20:00.000,POINT (16.15027466 -19.27850545)
7980588688,LA13,16.04176229,-19.33537801,2010-04-06 03:21:00.000,POINT (16.04176229 -19.33537801)
7980588694,LA13,15.93865458,-19.27654826,2010-04-06 19:41:00.000,POINT (15.93865458 -19.27654826)
7980588700,LA13,15.8452006,-19.18930664,2010-04-07 23:00:00.000,POINT (15.8452006 -19.18930664)
7980588753,LA13,15.74403381,-19.15687866,2010-04-14 07:20:00.000,POINT (15.74403381 -19.15687866)
7980588766,LA13,15.81659749,-19.06915894,2010-04-15 00:00:00.000,POINT (15.81659749 -19.06915894)
7980588770,LA13,15.77242025,-19.16005249,2010-04-15 16:01:00.000,POINT (15.77242025 -19.16005249)
7980588797,LA13,15.88261515,-19.1438151,2010-04-18 07:40:00.000,POINT (15.88261515 -19.1438151)
7980589073,LA13,15.98965149,-19.16533203,2010-05-13 18:40:00.000,POINT (15.98965149 -19.16533203)
7980589120,LA13,15.88240662,-19.17815959,2010-05-19 01:01:00.000,POINT (15.88240662 -19.17815959)
7980591055,LA13,15.7800354,-19.169104,2010-11-15 20:41:00.000,POINT (15.7800354 -19.169104)
7980591078,LA13,15.63586731,-19.10261841,2010-11-18 16:20:00.000,POINT (15.63586731 -19.10261841)
7980591081,LA13,15.7440033,-19.10095215,2010-11-18 23:41:00.000,POINT (15.7440033 -19.10095215)
7980591106,LA13,15.87729187,-19.14048055,2010-11-21 03:00:00.000,POINT (15.87729187 -19.14048055)
7980591147,LA13,15.77315165,-19.10840861,2010-11-24 20:40:00.000,POINT (15.77315165 -19.10840861)
7980591207,LA13,15.90176493,-19.17632039,2010-11-29 23:00:00.000,POINT (15.90176493 -19.17632039)
7980591210,LA13,15.80148824,-19.14128825,2010-11-30 09:20:00.000,POINT (15.80148824 -19.14128825)
7980591262,LA13,15.91536967,-19.18070475,2010-12-05 13:20:00.000,POINT (15.91536967 -19.18070475)
7980591294,LA13,15.80173136,-19.14613647,2010-12-08 08:41:00.000,POINT (15.80173136 -19.14613647)
7980591359,LA13,15.70065308,-19.15789795,2010-12-14 21:21:00.000,POINT (15.70065308 -19.15789795)
7980591384,LA13,15.86456909,-19.13564657,2010-12-18 01:21:00.000,POINT (15.86456909 -19.13564657)
7980591413,LA13,15.9614268,-19.16697591,2010-12-21 00:21:00.000,POINT (15.9614268 -19.16697591)
7980591506,LA13,15.85713908,-19.14771932,2010-12-30 10:00:00.000,POINT (15.85713908 -19.14771932)
7980548682,LA14,15.94162496,-19.18697917,2009-07-31 03:21:00.000,POINT (15.94162496 -19.18697917)
7980548731,LA14,15.81329041,-19.23317871,2009-08-05 02:20:00.000,POINT (15.81329041 -19.23317871)
7980548740,LA14,15.67938029,-19.23222453,2009-08-06 16:40:00.000,POINT (15.67938029 -19.23222453)
7980548742,LA14,15.57401021,-19.22035319,2009-08-06 21:00:00.000,POINT (15.57401021 -19.22035319)
7980548747,LA14,15.48897196,-19.15615641,2009-08-07 03:40:00.000,POINT (15.48897196 -19.15615641)
7980548756,LA14,15.50885518,-18.9988973,2009-08-07 20:40:00.000,POINT (15.50885518 -18.9988973)
7980548817,LA14,15.56274007,-18.91412964,2009-08-13 08:21:00.000,POINT (15.56274007 -18.91412964)
7980548831,LA14,15.62132874,-18.76925863,2009-08-14 11:40:00.000,POINT (15.62132874 -18.76925863)
7980548879,LA14,15.71261597,-18.82098796,2009-08-18 19:00:00.000,POINT (15.71261597 -18.82098796)
7980548888,LA14,15.61856181,-18.78672892,2009-08-19 17:20:00.000,POINT (15.61856181 -18.78672892)
7980548974,LA14,15.67804362,-18.87197469,2009-08-27 09:21:00.000,POINT (15.67804362 -18.87197469)
7980549007,LA14,15.61709798,-18.79121704,2009-08-30 20:21:00.000,POINT (15.61709798 -18.79121704)
7980549022,LA14,15.68784281,-18.86533407,2009-09-01 07:41:00.000,POINT (15.68784281 -18.86533407)
7980549067,LA14,15.62030538,-18.79104614,2009-09-04 14:20:00.000,POINT (15.62030538 -18.79104614)
7980549096,LA14,15.66522929,-18.88089193,2009-09-08 08:20:00.000,POINT (15.66522929 -18.88089193)
7980549122,LA14,15.62183126,-18.78608805,2009-09-09 21:21:00.000,POINT (15.62183126 -18.78608805)
7980549162,LA14,15.71470947,-18.8328186,2009-09-14 03:01:00.000,POINT (15.71470947 -18.8328186)
7980549179,LA14,15.61842957,-18.790802,2009-09-15 15:01:00.000,POINT (15.61842957 -18.790802)
7980549226,LA14,15.57422892,-18.88844401,2009-09-19 19:20:00.000,POINT (15.57422892 -18.88844401)
7980549239,LA14,15.50354106,-18.97655436,2009-09-20 12:41:00.000,POINT (15.50354106 -18.97655436)
7980549264,LA14,15.53669637,-19.08635254,2009-09-22 19:00:00.000,POINT (15.53669637 -19.08635254)
7980549273,LA14,15.5303599,-19.21209717,2009-09-23 14:00:00.000,POINT (15.5303599 -19.21209717)
7980549290,LA14,15.65657247,-19.18676147,2009-09-24 08:00:00.000,POINT (15.65657247 -19.18676147)
7980549308,LA14,15.78294779,-19.16955363,2009-09-25 17:20:00.000,POINT (15.78294779 -19.16955363)
7980549311,LA14,15.88729045,-19.17860107,2009-09-25 20:40:00.000,POINT (15.88729045 -19.17860107)
7980549315,LA14,15.98754374,-19.18431193,2009-09-26 07:41:00.000,POINT (15.98754374 -19.18431193)
7980549325,LA14,16.08839925,-19.18202922,2009-09-27 01:00:00.000,POINT (16.08839925 -19.18202922)
7980549345,LA14,15.98076274,-19.16969808,2009-09-28 21:20:00.000,POINT (15.98076274 -19.16969808)
7980549346,LA14,15.89868774,-19.2276591,2009-09-29 07:21:00.000,POINT (15.89868774 -19.2276591)
7980549362,LA14,15.9820343,-19.16559448,2009-09-30 15:00:00.000,POINT (15.9820343 -19.16559448)
7980549367,LA14,16.09528605,-19.15726318,2009-10-01 03:00:00.000,POINT (16.09528605 -19.15726318)
7980549382,LA14,16.19204915,-19.20816854,2009-10-02 13:00:00.000,POINT (16.19204915 -19.20816854)
7980549394,LA14,16.00782572,-19.19584147,2009-10-03 19:01:00.000,POINT (16.00782572 -19.19584147)
7980549395,LA14,15.87704366,-19.24253743,2009-10-04 15:00:00.000,POINT (15.87704366 -19.24253743)
7980549428,LA14,15.9551829,-19.1699646,2009-10-08 02:01:00.000,POINT (15.9551829 -19.1699646)
7980549521,LA14,15.84911499,-19.22764079,2009-10-17 08:00:00.000,POINT (15.84911499 -19.22764079)
7980549579,LA14,15.84091187,-19.10983073,2009-10-22 17:01:00.000,POINT (15.84091187 -19.10983073)
7980549584,LA14,15.84553528,-19.22816569,2009-10-23 08:00:00.000,POINT (15.84553528 -19.22816569)
7980549602,LA14,15.95676066,-19.19304403,2009-10-24 19:40:00.000,POINT (15.95676066 -19.19304403)
7980549664,LA14,15.85826619,-19.16137288,2009-10-31 20:40:00.000,POINT (15.85826619 -19.16137288)
7980549723,LA14,15.75676575,-19.14406738,2009-11-07 23:40:00.000,POINT (15.75676575 -19.14406738)
7980549726,LA14,15.56545817,-19.02114461,2009-11-08 06:01:00.000,POINT (15.56545817 -19.02114461)
7980549732,LA14,15.53822225,-18.91042684,2009-11-08 22:20:00.000,POINT (15.53822225 -18.91042684)
7980549733,LA14,15.64901937,-18.7456604,2009-11-09 04:40:00.000,POINT (15.64901937 -18.7456604)
7980549827,LA14,15.74885864,-18.73907064,2009-11-18 18:41:00.000,POINT (15.74885864 -18.73907064)
7980549836,LA14,15.79147237,-18.58332926,2009-11-20 00:40:00.000,POINT (15.79147237 -18.58332926)
7980549879,LA14,15.72363688,-18.50765177,2009-11-24 23:21:00.000,POINT (15.72363688 -18.50765177)
7980549881,LA14,15.66677348,-18.60766195,2009-11-25 10:20:00.000,POINT (15.66677348 -18.60766195)
7980549885,LA14,15.65287272,-18.70923869,2009-11-25 16:21:00.000,POINT (15.65287272 -18.70923869)
7980549889,LA14,15.5574707,-18.79659017,2009-11-26 02:20:00.000,POINT (15.5574707 -18.79659017)
7980549900,LA14,15.67548014,-18.76187744,2009-11-26 21:21:00.000,POINT (15.67548014 -18.76187744)
7980549988,LA14,15.55730286,-18.76993408,2009-12-04 18:40:00.000,POINT (15.55730286 -18.76993408)
7980550000,LA14,15.54802653,-18.89077962,2009-12-06 06:01:00.000,POINT (15.54802653 -18.89077962)
7980550012,LA14,15.46293437,-18.82974854,2009-12-07 17:20:00.000,POINT (15.46293437 -18.82974854)
7980550051,LA14,15.61863912,-18.78666178,2009-12-11 00:40:00.000,POINT (15.61863912 -18.78666178)
7980550076,LA14,15.72067362,-18.75806071,2009-12-12 21:00:00.000,POINT (15.72067362 -18.75806071)
7980550091,LA14,15.62907308,-18.70814006,2009-12-13 21:20:00.000,POINT (15.62907308 -18.70814006)
7980550138,LA14,15.72166443,-18.76666667,2009-12-18 06:00:00.000,POINT (15.72166443 -18.76666667)
7980550189,LA14,15.78748983,-18.69039714,2009-12-23 06:20:00.000,POINT (15.78748983 -18.69039714)
7980550205,LA14,15.89358317,-18.63915812,2009-12-24 18:41:00.000,POINT (15.89358317 -18.63915812)
7980550249,LA14,15.77902018,-18.68496704,2009-12-28 14:41:00.000,POINT (15.77902018 -18.68496704)
7980550251,LA14,15.69091288,-18.76245931,2009-12-28 19:40:00.000,POINT (15.69091288 -18.76245931)
7980550297,LA14,15.80112203,-18.74306437,2010-01-01 20:01:00.000,POINT (15.80112203 -18.74306437)
7980550305,LA14,15.87102254,-18.66268311,2010-01-02 16:40:00.000,POINT (15.87102254 -18.66268311)
7980550487,LA14,15.7920929,-18.7407491,2010-01-19 09:21:00.000,POINT (15.7920929 -18.7407491)
7980550508,LA14,15.70516154,-18.67900594,2010-01-21 14:40:00.000,POINT (15.70516154 -18.67900594)
7980550612,LA14,15.82030334,-18.67034709,2010-01-30 23:21:00.000,POINT (15.82030334 -18.67034709)
7980550620,LA14,15.78955383,-18.55959269,2010-01-31 19:41:00.000,POINT (15.78955383 -18.55959269)
7980550625,LA14,15.66060893,-18.57281698,2010-02-01 08:21:00.000,POINT (15.66060893 -18.57281698)
7980550630,LA14,15.65782064,-18.70725911,2010-02-01 17:00:00.000,POINT (15.65782064 -18.70725911)
7980550637,LA14,15.55480957,-18.67388713,2010-02-02 08:00:00.000,POINT (15.55480957 -18.67388713)
7980550646,LA14,15.40421753,-18.77572632,2010-02-02 23:41:00.000,POINT (15.40421753 -18.77572632)
7980550650,LA14,15.28826396,-18.77767334,2010-02-03 14:01:00.000,POINT (15.28826396 -18.77767334)
7980550684,LA14,15.37452698,-18.82834676,2010-02-08 04:00:00.000,POINT (15.37452698 -18.82834676)
7980550706,LA14,15.48152161,-18.80806478,2010-02-10 17:40:00.000,POINT (15.48152161 -18.80806478)
7980550760,LA14,15.57636515,-18.77444661,2010-02-16 21:40:00.000,POINT (15.57636515 -18.77444661)
7980550786,LA14,15.64798482,-18.69551392,2010-02-20 07:00:00.000,POINT (15.64798482 -18.69551392)
7980550812,LA14,15.74697571,-18.73413086,2010-02-22 11:41:00.000,POINT (15.74697571 -18.73413086)
7980550872,LA14,15.68250427,-18.65614217,2010-03-03 22:00:00.000,POINT (15.68250427 -18.65614217)
7980550926,LA14,15.78465474,-18.69194743,2010-03-08 08:20:00.000,POINT (15.78465474 -18.69194743)
7980551038,LA14,15.78591512,-18.81912435,2010-03-19 19:21:00.000,POINT (15.78591512 -18.81912435)
7980551054,LA14,15.69410909,-18.77419027,2010-03-20 22:40:00.000,POINT (15.69410909 -18.77419027)
7980551298,LA14,15.6166626,-18.83884888,2010-04-13 00:40:00.000,POINT (15.6166626 -18.83884888)
7980551310,LA14,15.53827413,-18.91265666,2010-04-13 15:20:00.000,POINT (15.53827413 -18.91265666)
7980551312,LA14,15.5527242,-19.02367757,2010-04-14 06:40:00.000,POINT (15.5527242 -19.02367757)
7980551317,LA14,15.58792013,-19.2075887,2010-04-15 02:20:00.000,POINT (15.58792013 -19.2075887)
7980551320,LA14,15.71483256,-19.23359985,2010-04-15 14:01:00.000,POINT (15.71483256 -19.23359985)
7980551329,LA14,15.81344096,-19.26184896,2010-04-16 05:01:00.000,POINT (15.81344096 -19.26184896)
7980551336,LA14,15.89728699,-19.17457275,2010-04-16 12:01:00.000,POINT (15.89728699 -19.17457275)
7980551341,LA14,16.00707092,-19.21427002,2010-04-16 19:20:00.000,POINT (16.00707092 -19.21427002)
7980551350,LA14,16.12293498,-19.22661743,2010-04-17 09:01:00.000,POINT (16.12293498 -19.22661743)
7980551351,LA14,16.24610189,-19.2571818,2010-04-20 21:21:00.000,POINT (16.24610189 -19.2571818)
7980551374,LA14,16.14778239,-19.23491007,2010-04-23 19:40:00.000,POINT (16.14778239 -19.23491007)
7980551419,LA14,16.12649536,-19.33848674,2010-04-28 21:01:00.000,POINT (16.12649536 -19.33848674)
7980551700,LA14,16.03210856,-19.27021688,2010-05-24 12:21:00.000,POINT (16.03210856 -19.27021688)
7980551722,LA14,15.94116923,-19.31613159,2010-05-25 17:40:00.000,POINT (15.94116923 -19.31613159)
7980551725,LA14,15.90953166,-19.20604451,2010-05-26 00:21:00.000,POINT (15.90953166 -19.20604451)
7980551770,LA14,15.80570882,-19.26255086,2010-05-29 09:40:00.000,POINT (15.80570882 -19.26255086)
7980551774,LA14,15.70675964,-19.23379313,2010-05-29 21:01:00.000,POINT (15.70675964 -19.23379313)
7980551780,LA14,15.5929484,-19.22831014,2010-05-30 08:00:00.000,POINT (15.5929484 -19.22831014)
7980551785,LA14,15.50935974,-19.05120646,2010-05-30 21:01:00.000,POINT (15.50935974 -19.05120646)
